experiment_id,frequency_hz,snr_db,repeat_id,seed,waveform,noise_type,noise_source_id,sample_rate_hz,sample_interval_ms,n_samples,reference_arrival_sample,reference_arrival_ms,reference_method,source_file
300_-6.0_66,300,-6.0,66,898109045,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_67,300,-6.0,67,3633352764,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_68,300,-6.0,68,1223344004,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_69,300,-6.0,69,2447997481,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_70,300,-6.0,70,1788385647,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_71,300,-6.0,71,3194097107,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_72,300,-6.0,72,1682062965,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_73,300,-6.0,73,1925633632,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_74,300,-6.0,74,4286697,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_75,300,-6.0,75,1990981814,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_76,300,-6.0,76,3962194559,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_77,300,-6.0,77,2371100954,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_78,300,-6.0,78,4291543132,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_79,300,-6.0,79,3204597945,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_80,300,-6.0,80,3211955135,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_81,300,-6.0,81,1363976782,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_82,300,-6.0,82,4098901155,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_83,300,-6.0,83,2392931537,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_84,300,-6.0,84,4036534116,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_85,300,-6.0,85,453191154,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_86,300,-6.0,86,2743927424,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_87,300,-6.0,87,1328433750,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_88,300,-6.0,88,1185408617,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_89,300,-6.0,89,1492508994,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_90,300,-6.0,90,4264337397,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_91,300,-6.0,91,731431198,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_92,300,-6.0,92,3278258984,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_93,300,-6.0,93,137676768,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_94,300,-6.0,94,720656885,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_95,300,-6.0,95,4189556773,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_96,300,-6.0,96,1369600235,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_97,300,-6.0,97,1756936289,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_98,300,-6.0,98,86074458,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_99,300,-6.0,99,1296507105,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_100,300,-6.0,100,1424264280,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_101,300,-6.0,101,793402355,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_102,300,-6.0,102,2075028025,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_103,300,-6.0,103,4290678603,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_104,300,-6.0,104,1920934287,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_105,300,-6.0,105,1227816191,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_106,300,-6.0,106,1209137043,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_107,300,-6.0,107,1469837820,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_108,300,-6.0,108,2349353272,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_109,300,-6.0,109,3727141283,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_110,300,-6.0,110,315428271,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_111,300,-6.0,111,1364618440,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_112,300,-6.0,112,1727188061,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_113,300,-6.0,113,1475104740,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_114,300,-6.0,114,1226420924,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_115,300,-6.0,115,670390995,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_116,300,-6.0,116,3273544090,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_117,300,-6.0,117,384547296,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_118,300,-6.0,118,2633660175,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_119,300,-6.0,119,3832821879,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_120,300,-6.0,120,263495203,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_121,300,-6.0,121,2275591300,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_122,300,-6.0,122,746634153,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_123,300,-6.0,123,3690156168,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_124,300,-6.0,124,4100523403,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_125,300,-6.0,125,3641990194,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_126,300,-6.0,126,3348804702,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_127,300,-6.0,127,4403125,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_128,300,-6.0,128,2647161103,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_129,300,-6.0,129,1565085536,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_130,300,-6.0,130,2232124673,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_131,300,-6.0,131,1956794650,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_132,300,-6.0,132,2661490296,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_133,300,-6.0,133,1899172023,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_134,300,-6.0,134,2679058273,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_135,300,-6.0,135,4143250063,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_136,300,-6.0,136,448732373,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_137,300,-6.0,137,4124659869,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_138,300,-6.0,138,2176629754,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_139,300,-6.0,139,1697333800,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_140,300,-6.0,140,1373249587,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_141,300,-6.0,141,2563916564,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_142,300,-6.0,142,943794642,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_143,300,-6.0,143,3968662774,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_144,300,-6.0,144,1516204930,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_145,300,-6.0,145,2042706238,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_146,300,-6.0,146,1387897098,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_147,300,-6.0,147,464040176,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_148,300,-6.0,148,2902765680,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_149,300,-6.0,149,3773235896,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_150,300,-6.0,150,283576096,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_151,300,-6.0,151,34330744,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_152,300,-6.0,152,232025497,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_153,300,-6.0,153,3186192533,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_154,300,-6.0,154,2680377752,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_155,300,-6.0,155,537693754,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_156,300,-6.0,156,848033468,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_157,300,-6.0,157,3430368422,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_158,300,-6.0,158,3739689371,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_159,300,-6.0,159,206344273,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_160,300,-6.0,160,4092544462,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_161,300,-6.0,161,13565562,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_162,300,-6.0,162,2817498038,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_163,300,-6.0,163,2027400711,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_164,300,-6.0,164,2211156179,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_165,300,-6.0,165,3667242307,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_166,300,-6.0,166,1670668261,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_167,300,-6.0,167,282007504,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_168,300,-6.0,168,2768452642,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_169,300,-6.0,169,3257347943,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_170,300,-6.0,170,1424316915,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_171,300,-6.0,171,336098313,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_172,300,-6.0,172,1420665784,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_173,300,-6.0,173,2822920681,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_174,300,-6.0,174,3298688911,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_175,300,-6.0,175,1682432273,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_176,300,-6.0,176,4221211540,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_177,300,-6.0,177,2242383372,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_178,300,-6.0,178,2931146847,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_179,300,-6.0,179,2436893856,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_180,300,-6.0,180,4100522360,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_181,300,-6.0,181,1747197101,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_182,300,-6.0,182,2739927562,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_183,300,-6.0,183,2224525998,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_184,300,-6.0,184,3195957313,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_185,300,-6.0,185,2397932702,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_186,300,-6.0,186,892999619,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_187,300,-6.0,187,2984173748,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_188,300,-6.0,188,3878246850,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_189,300,-6.0,189,1182552084,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_190,300,-6.0,190,2008896121,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_191,300,-6.0,191,2713721920,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_192,300,-6.0,192,2702715581,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_193,300,-6.0,193,986966802,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_194,300,-6.0,194,3298850308,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_195,300,-6.0,195,370805001,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_196,300,-6.0,196,3496662937,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_197,300,-6.0,197,3717708011,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_198,300,-6.0,198,1318161724,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_-6.0_199,300,-6.0,199,2801318607,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_0,300,2.0,0,79902612,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_1,300,2.0,1,2989412644,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_2,300,2.0,2,799962693,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_3,300,2.0,3,2690194824,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_4,300,2.0,4,4074419686,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_5,300,2.0,5,1466459892,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_6,300,2.0,6,2515153167,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_7,300,2.0,7,1839295568,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_8,300,2.0,8,2776427711,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_9,300,2.0,9,2282210781,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_10,300,2.0,10,1365707826,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_11,300,2.0,11,1609374922,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_12,300,2.0,12,613470147,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_13,300,2.0,13,3304406942,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_14,300,2.0,14,2537458537,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_15,300,2.0,15,3169597197,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_16,300,2.0,16,2797607204,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_17,300,2.0,17,1095942314,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_18,300,2.0,18,3832584446,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_19,300,2.0,19,2967897378,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_20,300,2.0,20,293131531,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_21,300,2.0,21,2360097358,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_22,300,2.0,22,695718769,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_23,300,2.0,23,579655176,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_24,300,2.0,24,1849649077,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_25,300,2.0,25,2051126954,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_26,300,2.0,26,3238049488,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_27,300,2.0,27,4088399116,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_28,300,2.0,28,1549750549,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_29,300,2.0,29,72069092,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_30,300,2.0,30,392304150,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_31,300,2.0,31,3660761886,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_32,300,2.0,32,682997001,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_33,300,2.0,33,1996111363,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_34,300,2.0,34,2961901662,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_35,300,2.0,35,4171086962,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_36,300,2.0,36,1729714746,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_37,300,2.0,37,4045281986,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
300_2.0_38,300,2.0,38,1426856647,ricker,WGN,-1,1000,1,1000,221,221.0,AIC_prepeak_clean,Table_1\results_aic\raw_aic_results.csv
